,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
96,08/02/2021,49005,31,Cache County,UT,39.1,50132,50128,48.8,46968,52.4,9721,77.3,97.1,61204.0,47.7,61188.0,59.6,56505.0,63.0,11846.0,94.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
97,08/02/2021,UNK,31,Unknown County,PA,0.0,421961,421830,0.0,415487,0.0,130007,0.0,93.7,634066.0,0.0,633633.0,0.0,613494.0,0.0,184117.0,0.0,,,,,
98,08/02/2021,48417,31,Shackelford County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
99,08/02/2021,28125,31,Sharkey County,MS,40.0,1729,1729,47.5,1709,52.5,644,74.4,98.3,1927.0,44.6,1927.0,53.0,1883.0,57.9,681.0,78.6,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
100,08/02/2021,48003,31,Andrews County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
101,08/02/2021,08051,31,Gunnison County,CO,38.0,6634,6614,42.3,6172,42.4,510,21.4,76.6,6741.0,38.6,6710.0,43.0,6206.0,42.7,678.0,28.4,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Low VC/Low SVI
102,08/02/2021,48155,31,Foard County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
103,08/02/2021,20159,31,Rice County,KS,33.9,3231,3231,39.9,3157,42.8,1324,70.7,93.4,3587.0,37.6,3587.0,44.3,3479.0,47.1,1408.0,75.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
104,08/02/2021,20199,31,Wallace County,KS,29.3,445,445,35.2,436,38.0,217,59.0,93.4,463.0,30.5,463.0,36.6,452.0,39.4,217.0,59.0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
105,08/02/2021,36085,31,Richmond County,NY,50.7,241355,241338,59.0,231099,62.0,62240,78.5,97.5,266992.0,56.1,266964.0,65.3,254169.0,68.2,67409.0,85.0,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
106,08/02/2021,37191,31,Wayne County,NC,35.6,43843,43814,42.3,42479,45.2,13822,66.4,96.3,51981.0,42.2,51936.0,50.1,49962.0,53.1,15487.0,74.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
107,08/02/2021,13319,31,Wilkinson County,GA,13.7,1229,1229,16.0,1173,16.9,438,24.2,54.1,1440.0,16.1,1440.0,18.8,1338.0,19.3,479.0,26.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
108,08/02/2021,55133,31,Waukesha County,WI,56.6,228925,228921,65.3,216229,68.0,68703,88.6,97.0,244535.0,60.5,244523.0,69.8,229506.0,72.1,71037.0,91.6,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
109,08/02/2021,39019,31,Carroll County,OH,35.1,9446,9446,40.4,9240,43.4,4166,71.6,97.6,9584.0,35.6,9584.0,41.0,9338.0,43.9,4186.0,72.0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
110,08/02/2021,23015,31,Lincoln County,ME,66.7,23114,23114,74.9,22045,76.5,9202,94.3,96.3,24649.0,71.2,24647.0,79.8,23452.0,81.4,9602.0,98.4,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
111,08/02/2021,17201,31,Winnebago County,IL,41.8,118181,118011,49.3,113040,52.2,37691,74.2,97.7,150783.0,53.4,150426.0,62.8,142245.0,65.7,45446.0,89.4,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
112,08/02/2021,34027,31,Morris County,NJ,64.0,314989,314981,73.5,297197,76.3,73373,84.8,93.0,348650.0,70.9,348502.0,81.3,327575.0,84.1,78412.0,90.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
113,08/02/2021,46063,31,Harding County,SD,13.1,170,170,15.6,170,17.2,94,39.8,83.4,174.0,13.4,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
114,08/02/2021,20101,31,Lane County,KS,33.9,520,520,40.0,516,43.1,260,72.0,93.4,575.0,37.5,575.0,44.2,567.0,47.3,273.0,75.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
115,08/02/2021,39053,31,Gallia County,OH,34.2,10219,10219,40.3,10000,43.3,4178,72.5,97.6,10568.0,35.3,10568.0,41.6,10294.0,44.6,4250.0,73.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
116,08/02/2021,22035,31,East Carroll Parish,LA,30.1,2062,2062,35.8,2028,38.8,787,75.2,96.0,2350.0,34.3,2350.0,40.8,2266.0,43.4,836.0,79.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
117,08/02/2021,27111,31,Otter Tail County,MN,38.9,22861,22825,45.5,22048,48.0,10413,72.5,94.5,25127.0,42.8,25078.0,49.9,24161.0,52.6,11193.0,77.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
118,08/02/2021,26047,31,Emmet County,MI,61.8,20638,20636,70.0,19672,72.4,6773,86.9,93.9,21006.0,62.9,,0.0,,0.0,,0.0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
119,08/02/2021,48477,31,Washington County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
120,08/02/2021,40079,31,Le Flore County,OK,27.8,13861,13861,32.8,13578,35.8,5749,63.1,93.5,16180.0,32.5,16179.0,38.3,15690.0,41.4,6221.0,68.3,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
121,08/02/2021,45079,31,Richland County,SC,44.2,183589,183294,51.3,174423,53.4,44912,81.9,93.6,216526.0,52.1,215970.0,60.4,203148.0,62.2,51169.0,93.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
122,08/02/2021,19175,31,Union County,IA,41.5,5085,5085,48.2,4963,52.2,2066,80.3,97.4,5461.0,44.6,5461.0,51.8,5276.0,55.5,2135.0,83.0,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
123,08/02/2021,09011,31,New London County,CT,63.8,169205,169178,72.7,160184,74.8,46209,92.7,98.4,183433.0,69.2,183366.0,78.8,172832.0,80.7,49061.0,98.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
124,08/02/2021,12061,31,Indian River County,FL,51.7,82601,82598,57.4,80996,60.0,45184,83.5,98.6,101338.0,63.4,101315.0,70.4,98902.0,73.3,54016.0,99.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
125,08/02/2021,48235,31,Irion County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,,,,
126,08/02/2021,05049,31,Fulton County,AR,22.6,2823,2823,26.1,2784,28.3,1240,38.2,89.3,3404.0,27.3,3404.0,31.5,3301.0,33.5,1410.0,43.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
127,08/02/2021,29015,31,Benton County,MO,35.9,6980,6980,40.4,6906,43.0,3878,63.9,90.8,8022.0,41.3,8022.0,46.4,7896.0,49.1,4198.0,69.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
128,08/02/2021,48103,31,Crane County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
129,08/02/2021,54087,31,Roane County,WV,4.8,651,651,5.4,581,5.3,202,6.5,57.7,1090.0,8.0,1090.0,9.1,981.0,9.0,275.0,8.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
130,08/02/2021,39095,31,Lucas County,OH,45.7,195792,195787,54.0,186567,56.5,58412,81.6,97.6,204255.0,47.7,204215.0,56.3,193583.0,58.7,60705.0,84.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
131,08/02/2021,48209,31,Hays County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
132,08/02/2021,12081,31,Manatee County,FL,46.5,187625,187619,52.6,182639,55.2,86852,76.8,98.6,219222.0,54.4,219143.0,61.5,211860.0,64.1,98389.0,86.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
133,08/02/2021,29181,31,Ripley County,MO,20.1,2667,2667,23.7,2643,25.8,1342,48.4,90.8,3270.0,24.6,3269.0,29.1,3215.0,31.3,1516.0,54.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
134,08/02/2021,29223,31,Wayne County,MO,26.1,3361,3361,30.1,3328,32.4,1761,56.2,90.8,4121.0,32.0,4121.0,36.9,4055.0,39.5,1995.0,63.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
135,08/02/2021,48407,31,San Jacinto County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
136,08/02/2021,20175,31,Seward County,KS,31.9,6843,6842,40.7,6682,45.8,1462,67.6,93.4,9510.0,44.4,9509.0,56.6,9186.0,62.9,1715.0,79.3,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
137,08/02/2021,39073,31,Hocking County,OH,37.0,10470,10470,43.1,10141,45.8,3942,71.6,97.6,10573.0,37.4,10573.0,43.5,10201.0,46.1,4004.0,72.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
138,08/02/2021,54071,31,Pendleton County,WV,33.1,2307,2307,37.5,2258,39.6,1149,58.5,57.7,2724.0,39.1,2724.0,44.3,2629.0,46.1,1274.0,64.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
139,08/02/2021,46057,31,Hamlin County,SD,28.5,1755,1755,36.3,1720,41.4,626,65.7,83.4,,0.0,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
140,08/02/2021,17169,31,Schuyler County,IL,46.1,3118,3115,51.9,3001,54.2,1182,74.5,97.7,3569.0,52.7,3560.0,59.3,3419.0,61.8,1354.0,85.4,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
141,08/02/2021,51173,31,Smyth County,VA,25.4,7645,7638,28.8,7359,30.2,2833,41.6,51.2,8965.0,29.8,8947.0,33.7,8597.0,35.3,3224.0,47.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
142,08/02/2021,08014,31,Broomfield County,CO,50.9,35881,35712,58.7,32009,58.3,4715,46.8,76.6,,0.0,,0.0,,0.0,,0.0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Low-Mod VC/Low SVI
143,08/02/2021,13075,31,Cook County,GA,27.1,4688,4688,32.3,4613,35.6,1820,62.9,54.1,5405.0,31.3,5402.0,37.3,5258.0,40.6,2009.0,69.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
144,08/02/2021,28055,31,Issaquena County,MS,28.5,378,378,30.3,374,31.6,77,34.8,98.3,417.0,31.4,417.0,33.5,411.0,34.7,82.0,37.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
145,08/02/2021,27003,31,Anoka County,MN,44.8,159941,159549,52.9,149926,55.1,39161,75.6,94.5,173710.0,48.7,173139.0,57.4,162293.0,59.6,41091.0,79.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
146,08/02/2021,39021,31,Champaign County,OH,35.5,13796,13796,41.2,13405,44.4,5048,70.2,97.6,14376.0,37.0,14376.0,42.9,13932.0,46.1,5341.0,74.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
147,08/02/2021,30105,31,Valley County,MT,35.5,2622,2621,41.5,2574,45.0,1164,66.3,95.5,2772.0,37.5,2770.0,43.9,2702.0,47.2,1186.0,67.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
148,08/02/2021,36055,31,Monroe County,NY,59.1,438646,438634,68.3,414073,70.3,115568,87.2,97.5,462496.0,62.4,462470.0,72.0,434845.0,73.8,120532.0,91.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
149,08/02/2021,05047,31,Franklin County,AR,33.1,5870,5867,38.6,5738,41.7,2292,64.9,89.3,6948.0,39.2,6942.0,45.7,6672.0,48.5,2455.0,69.5,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
150,08/02/2021,48219,31,Hockley County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
151,08/02/2021,46119,31,Sully County,SD,27.2,379,379,31.5,366,33.5,143,39.4,83.4,,0.0,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
152,08/02/2021,37051,31,Cumberland County,NC,45.8,153821,153734,55.3,147849,58.5,33829,82.6,96.3,177259.0,52.8,177090.0,63.7,168734.0,66.8,36700.0,89.6,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
153,08/02/2021,48405,31,San Augustine County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
154,08/02/2021,55011,31,Buffalo County,WI,41.2,5368,5368,47.4,5157,49.7,2235,75.3,97.0,5785.0,44.4,5785.0,51.1,5523.0,53.3,2357.0,79.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
155,08/02/2021,54099,31,Wayne County,WV,28.4,11184,11184,32.5,10885,34.6,4460,52.1,57.7,13578.0,34.5,13572.0,39.5,13115.0,41.7,5008.0,58.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
156,08/02/2021,18049,31,Fulton County,IN,32.6,6521,6521,38.5,6378,41.7,2765,69.5,98.6,6950.0,34.8,6950.0,41.1,6765.0,44.2,2849.0,71.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
157,08/02/2021,27075,31,Lake County,MN,55.3,5889,5874,63.1,5627,65.4,2301,80.6,94.5,6182.0,58.1,6165.0,66.2,5891.0,68.5,2339.0,81.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
158,08/02/2021,36063,31,Niagara County,NY,53.9,112859,112858,62.0,107738,64.3,33551,82.1,97.5,120426.0,57.5,120424.0,66.1,114570.0,68.4,35467.0,86.8,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
159,08/02/2021,55013,31,Burnett County,WI,47.1,7267,7267,53.0,7162,56.3,3615,79.8,97.0,7920.0,51.4,7919.0,57.7,7719.0,60.6,3765.0,83.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
160,08/02/2021,24045,31,Wicomico County,MD,43.5,45112,45111,50.9,43325,53.6,14169,83.7,98.6,49702.0,48.0,49699.0,56.1,47403.0,58.6,14900.0,88.0,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
161,08/02/2021,29049,31,Clinton County,MO,34.4,7011,7011,40.1,6765,43.2,2441,65.9,90.8,8210.0,40.3,8210.0,47.0,7818.0,50.0,2714.0,73.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
162,08/02/2021,20133,31,Neosho County,KS,17.8,2852,2852,21.2,2756,22.8,1004,31.0,93.4,3596.0,22.5,3596.0,26.7,3442.0,28.5,1161.0,35.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
163,08/02/2021,20053,31,Ellsworth County,KS,44.0,2683,2683,49.9,2611,52.4,944,72.7,93.4,2902.0,47.6,2902.0,54.0,2804.0,56.2,990.0,76.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
164,08/02/2021,72043,31,Coamo Municipio,PR,52.2,20001,19999,58.5,18396,58.5,5396,82.8,96.0,23462.0,61.2,23453.0,68.6,21523.0,68.4,6069.0,93.1,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
165,08/02/2021,55059,31,Kenosha County,WI,47.0,79702,79697,54.9,75825,57.6,20905,84.6,97.0,86667.0,51.1,86649.0,59.7,81808.0,62.2,21664.0,87.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
166,08/02/2021,01073,31,Jefferson County,AL,40.3,265269,265260,47.6,256465,50.4,84064,78.3,91.8,340470.0,51.7,340311.0,61.0,324244.0,63.7,96282.0,89.7,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
167,08/02/2021,54077,31,Preston County,WV,30.5,10185,10183,34.9,9953,36.8,3636,52.1,57.7,11780.0,35.2,11776.0,40.4,11431.0,42.3,4051.0,58.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
168,08/02/2021,51101,31,King William County,VA,28.9,4950,4941,33.8,4755,35.9,1571,56.0,51.2,5498.0,32.1,5487.0,37.5,5214.0,39.4,1663.0,59.3,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
169,08/02/2021,27073,31,Lac qui Parle County,MN,48.2,3193,3191,55.4,3074,58.5,1353,73.3,94.5,3343.0,50.5,3337.0,58.0,3196.0,60.8,1413.0,76.5,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
170,08/02/2021,23013,31,Knox County,ME,69.4,27599,27598,78.0,26310,80.3,9957,96.1,96.3,29197.0,73.4,29193.0,82.5,27737.0,84.6,10327.0,99.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
171,08/02/2021,54097,31,Upshur County,WV,7.8,1883,1883,9.0,1681,8.7,697,13.8,57.7,2924.0,12.1,2924.0,13.9,2633.0,13.7,894.0,17.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
172,08/02/2021,51081,31,Greensville County,VA,4.5,505,505,5.0,487,5.1,177,10.2,51.2,644.0,5.7,644.0,6.4,618.0,6.5,208.0,12.0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
173,08/02/2021,26049,31,Genesee County,MI,40.2,163078,163076,47.0,156375,49.6,54261,74.4,93.9,170684.0,42.1,170675.0,49.2,166398.0,52.8,56193.0,77.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
174,08/02/2021,34031,31,Passaic County,NJ,51.7,259442,259435,61.4,246475,64.4,56778,75.5,93.0,302632.0,60.3,302575.0,71.7,285615.0,74.6,63669.0,84.7,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
175,08/02/2021,72123,31,Salinas Municipio,PR,58.3,15822,15821,65.4,14847,66.7,4226,91.6,96.0,18338.0,67.6,18337.0,75.8,17143.0,77.0,4534.0,98.3,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
176,08/02/2021,37067,31,Forsyth County,NC,45.7,174622,174368,53.5,165233,55.9,49460,78.9,96.3,202496.0,53.0,202086.0,62.0,189956.0,64.3,54239.0,86.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
177,08/02/2021,48187,31,Guadalupe County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
178,08/02/2021,40095,31,Marshall County,OK,32.1,5438,5438,37.7,5304,40.7,2307,62.3,93.5,6792.0,40.1,6792.0,47.1,6551.0,50.3,2714.0,73.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
179,08/02/2021,08043,31,Fremont County,CO,25.4,12174,12168,28.4,11920,29.7,4153,39.2,76.6,,0.0,,0.0,,0.0,,0.0,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
180,08/02/2021,12123,31,Taylor County,FL,26.3,5665,5665,30.3,5602,32.4,2728,60.3,98.6,7151.0,33.2,7148.0,38.3,7039.0,40.7,3277.0,72.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
181,08/02/2021,16049,31,Idaho County,ID,23.0,3834,3834,26.3,3833,28.5,2225,46.6,97.7,4118.0,24.7,4118.0,28.2,4111.0,30.6,2314.0,48.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
182,08/02/2021,42091,31,Montgomery County,PA,54.7,454161,454023,63.4,419993,64.4,108575,71.9,93.7,674682.0,81.2,674433.0,94.2,624124.0,95.7,181899.0,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
183,08/02/2021,42021,31,Cambria County,PA,45.1,58703,58701,51.4,57016,54.1,24090,79.7,93.7,65363.0,50.2,65353.0,57.2,63170.0,60.0,26236.0,86.8,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
184,08/02/2021,34005,31,Burlington County,NJ,58.7,261217,261212,67.5,247797,70.2,65348,84.5,93.0,289391.0,65.0,289373.0,74.8,273342.0,77.4,69845.0,90.3,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
185,08/02/2021,47113,31,Madison County,TN,39.2,38403,38400,46.0,37301,49.0,13501,78.5,97.8,43221.0,44.1,43211.0,51.7,41608.0,54.6,14314.0,83.2,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
186,08/02/2021,31081,31,Hamilton County,NE,35.1,3270,3270,41.7,3150,44.5,1297,68.1,88.7,,0.0,,0.0,,0.0,,0.0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
187,08/02/2021,18067,31,Howard County,IN,38.0,31377,31377,44.7,30427,47.7,12291,74.9,98.6,33781.0,40.9,33781.0,48.1,32523.0,51.0,12721.0,77.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
188,08/02/2021,29186,31,Ste. Genevieve County,MO,34.2,6121,6121,39.8,6029,43.1,2508,69.7,90.8,6867.0,38.4,6867.0,44.6,6700.0,47.9,2664.0,74.0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
189,08/02/2021,42099,31,Perry County,PA,40.1,18546,18544,46.6,18060,49.6,7250,82.3,93.7,23698.0,51.2,23695.0,59.5,23008.0,63.2,9712.0,99.9,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
190,08/02/2021,42133,31,York County,PA,47.6,213725,213721,55.5,204590,58.4,69942,86.7,93.7,238884.0,53.2,238869.0,62.0,227221.0,64.9,76667.0,95.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
191,08/02/2021,48001,31,Anderson County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,,,,
192,08/02/2021,UNK,31,Unknown County,WI,0.0,89394,89322,0.0,87266,0.0,19879,0.0,97.0,103135.0,0.0,102958.0,0.0,99846.0,0.0,21447.0,0.0,,,,,
