,date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
314,2021-08-05,USA-51131,51131,Virginia,1,1.43,12.2,0,0.0,0.0
315,2021-08-05,USA-51710,51710,Virginia,55,44.14,18.19,1,0.29,0.12
316,2021-08-05,USA-51700,51700,Virginia,56,42.43,23.67,0,0.0,0.0
317,2021-08-05,USA-51127,51127,Virginia,6,5.57,24.13,0,0.17,0.72
318,2021-08-05,USA-51125,51125,Virginia,1,2.14,14.35,0,0.0,0.0
319,2021-08-05,USA-51121,51121,Virginia,12,11.14,11.31,0,0.0,0.0
320,2021-08-05,USA-51119,51119,Virginia,2,1.17,11.03,0,0.0,0.0
321,2021-08-05,USA-51117,51117,Virginia,9,8.86,28.96,0,0.17,0.54
322,2021-08-05,USA-51115,51115,Virginia,2,2.0,22.64,0,0.0,0.0
323,2021-08-05,USA-51690,51690,Virginia,0,1.0,7.97,0,0.0,0.0
324,2021-08-05,USA-51685,51685,Virginia,0,0.43,2.45,0,0.0,0.0
325,2021-08-05,USA-51683,51683,Virginia,2,3.14,7.65,0,0.0,0.0
326,2021-08-05,USA-51113,51113,Virginia,3,0.71,5.39,0,0.0,0.0
327,2021-08-05,USA-51680,51680,Virginia,23,16.29,19.82,0,0.14,0.17
328,2021-08-05,USA-51111,51111,Virginia,3,1.86,15.23,0,0.0,0.0
329,2021-08-05,USA-51109,51109,Virginia,3,2.57,6.84,0,0.0,0.0
330,2021-08-05,USA-51107,51107,Virginia,45,43.57,10.54,0,0.0,0.0
331,2021-08-05,USA-51678,51678,Virginia,1,0.67,8.95,0,0.0,0.0
332,2021-08-05,USA-51105,51105,Virginia,1,2.14,9.15,0,0.0,0.0
333,2021-08-05,USA-51103,51103,Virginia,4,1.0,9.43,0,0.0,0.0
334,2021-08-05,USA-51101,51101,Virginia,4,2.43,14.16,0,0.0,0.0
335,2021-08-05,USA-51099,51099,Virginia,4,3.29,12.24,0,0.0,0.0
336,2021-08-05,USA-51097,51097,Virginia,2,0.71,10.17,0,0.0,0.0
337,2021-08-05,USA-51095,51095,Virginia,13,12.0,15.68,0,0.0,0.0
338,2021-08-05,USA-51093,51093,Virginia,13,9.86,26.56,0,0.0,0.0
339,2021-08-05,USA-51670,51670,Virginia,8,7.14,31.71,0,0.0,0.0
340,2021-08-05,USA-51091,51091,Virginia,0,1.0,45.66,0,0.0,0.0
341,2021-08-05,USA-51089,51089,Virginia,8,4.57,9.04,0,0.0,0.0
342,2021-08-05,USA-51087,51087,Virginia,57,59.29,17.92,0,0.0,0.0
343,2021-08-05,USA-51660,51660,Virginia,4,4.0,7.54,0,0.0,0.0
344,2021-08-05,USA-51085,51085,Virginia,15,30.57,28.37,0,0.0,0.0
345,2021-08-05,USA-51650,51650,Virginia,50,27.29,20.29,0,0.0,0.0
346,2021-08-05,USA-51083,51083,Virginia,12,6.0,17.69,0,0.0,0.0
347,2021-08-05,USA-51081,51081,Virginia,0,0.43,3.78,0,0.0,0.0
348,2021-08-05,USA-51079,51079,Virginia,5,4.0,20.18,0,0.0,0.0
349,2021-08-05,USA-51077,51077,Virginia,1,0.57,3.67,0,0.0,0.0
350,2021-08-05,USA-51075,51075,Virginia,5,3.43,14.43,0,0.0,0.0
351,2021-08-05,USA-51073,51073,Virginia,14,14.14,37.87,0,0.0,0.0
352,2021-08-05,USA-51071,51071,Virginia,3,1.43,8.54,0,0.0,0.0
353,2021-08-05,USA-51640,51640,Virginia,1,1.14,18.01,0,0.0,0.0
354,2021-08-05,USA-51630,51630,Virginia,11,5.43,18.7,0,0.0,0.0
355,2021-08-05,USA-51069,51069,Virginia,21,15.0,16.79,0,0.0,0.0
356,2021-08-05,USA-51620,51620,Virginia,5,2.43,30.48,0,0.0,0.0
357,2021-08-05,USA-51067,51067,Virginia,14,10.29,18.35,0,0.0,0.0
358,2021-08-05,USA-51065,51065,Virginia,4,2.0,7.33,0,0.0,0.0
359,2021-08-05,USA-51063,51063,Virginia,3,2.71,17.23,0,0.0,0.0
360,2021-08-05,USA-51061,51061,Virginia,25,16.0,22.46,0,0.14,0.2
361,2021-08-05,USA-51610,51610,Virginia,1,0.29,1.95,0,0.0,0.0
362,2021-08-05,USA-51600,51600,Virginia,0,0.5,2.08,0,0.0,0.0
363,2021-08-05,USA-51059,51059,Virginia,114,101.29,8.83,1,0.14,0.01
364,2021-08-05,USA-51057,51057,Virginia,1,2.17,19.78,0,0.0,0.0
365,2021-08-05,USA-51595,51595,Virginia,1,1.0,18.71,0,0.0,0.0
366,2021-08-05,USA-51053,51053,Virginia,10,6.14,21.52,0,0.0,0.0
367,2021-08-05,USA-51051,51051,Virginia,2,2.57,17.96,0,0.0,0.0
368,2021-08-05,USA-51590,51590,Virginia,7,8.71,21.76,0,0.0,0.0
369,2021-08-05,USA-51049,51049,Virginia,0,1.14,11.51,0,0.0,0.0
370,2021-08-05,USA-51047,51047,Virginia,4,6.71,12.76,0,0.14,0.27
371,2021-08-05,USA-51045,51045,Virginia,2,0.86,16.71,0,0.0,0.0
372,2021-08-05,USA-51580,51580,Virginia,2,0.67,12.04,0,0.0,0.0
373,2021-08-05,USA-51570,51570,Virginia,10,6.29,36.19,0,0.0,0.0
374,2021-08-05,USA-51043,51043,Virginia,1,1.0,6.84,0,0.0,0.0
375,2021-08-05,USA-51041,51041,Virginia,98,73.0,20.69,-1,0.0,0.0
376,2021-08-05,USA-51550,51550,Virginia,54,53.43,21.82,0,0.0,0.0
377,2021-08-05,USA-51540,51540,Virginia,7,5.14,10.88,0,0.0,0.0
378,2021-08-05,USA-51037,51037,Virginia,1,1.14,9.62,0,0.0,0.0
379,2021-08-05,USA-51036,51036,Virginia,0,0.71,10.26,0,0.0,0.0
380,2021-08-05,USA-51035,51035,Virginia,5,5.43,18.22,0,0.14,0.48
381,2021-08-05,USA-51033,51033,Virginia,13,12.29,39.99,0,0.14,0.46
382,2021-08-05,USA-51031,51031,Virginia,22,11.86,21.6,1,0.14,0.26
383,2021-08-05,USA-51530,51530,Virginia,0,0.43,6.62,0,0.0,0.0
384,2021-08-05,USA-51029,51029,Virginia,3,2.57,15.0,0,0.14,0.83
385,2021-08-05,USA-51027,51027,Virginia,3,2.71,12.92,0,0.0,0.0
386,2021-08-05,USA-51025,51025,Virginia,1,2.43,14.96,0,0.0,0.0
387,2021-08-05,USA-51520,51520,Virginia,5,3.71,22.16,1,0.29,1.7
388,2021-08-05,USA-51023,51023,Virginia,8,6.57,19.66,-1,0.0,0.0
389,2021-08-05,USA-51021,51021,Virginia,5,2.29,36.4,0,0.0,0.0
390,2021-08-05,USA-51019,51019,Virginia,41,19.43,24.59,0,0.0,0.0
391,2021-08-05,USA-51017,51017,Virginia,0,0.0,0.0,0,0.0,0.0
392,2021-08-05,USA-51015,51015,Virginia,15,8.86,11.72,0,0.0,0.0
393,2021-08-05,USA-51013,51013,Virginia,27,26.43,11.16,0,0.0,0.0
394,2021-08-05,USA-51011,51011,Virginia,4,2.14,13.47,0,0.0,0.0
395,2021-08-05,USA-51009,51009,Virginia,8,7.29,23.05,0,0.0,0.0
396,2021-08-05,USA-51007,51007,Virginia,6,4.0,30.43,0,0.0,0.0
397,2021-08-05,USA-51005,51005,Virginia,1,2.17,14.58,0,0.0,0.0
398,2021-08-05,USA-51510,51510,Virginia,25,17.86,11.2,0,0.0,0.0
399,2021-08-05,USA-51003,51003,Virginia,10,10.29,9.41,0,0.0,0.0
400,2021-08-05,USA-51001,51001,Virginia,12,7.43,22.99,1,0.14,0.44
401,2021-08-05,USA-50999,50999,Vermont,0,0.0,,0,0.0,
402,2021-08-05,USA-50027,50027,Vermont,3,3.14,5.71,0,0.0,0.0
403,2021-08-05,USA-50025,50025,Vermont,3,1.57,3.72,0,0.14,0.34
404,2021-08-05,USA-50023,50023,Vermont,13,6.0,10.27,0,0.0,0.0
405,2021-08-05,USA-50021,50021,Vermont,6,2.71,4.66,0,0.0,0.0
406,2021-08-05,USA-50019,50019,Vermont,6,3.71,13.74,0,0.0,0.0
407,2021-08-05,USA-50017,50017,Vermont,6,1.71,5.93,0,0.0,0.0
408,2021-08-05,USA-50015,50015,Vermont,1,1.57,6.2,0,0.0,0.0
409,2021-08-05,USA-50013,50013,Vermont,0,0.57,7.9,0,0.0,0.0
410,2021-08-05,USA-50011,50011,Vermont,8,6.86,13.88,0,0.0,0.0
411,2021-08-05,USA-50009,50009,Vermont,2,0.29,4.64,0,0.0,0.0
412,2021-08-05,USA-50007,50007,Vermont,35,21.71,13.26,0,0.0,0.0
413,2021-08-05,USA-50005,50005,Vermont,4,1.0,3.33,0,0.0,0.0
414,2021-08-05,USA-50003,50003,Vermont,1,3.14,8.86,0,0.0,0.0
415,2021-08-05,USA-50001,50001,Vermont,2,1.57,4.27,0,0.0,0.0
416,2021-08-05,USA-49999,49999,Utah,-157,44.6,,-3,0.67,
417,2021-08-05,USA-49057,49057,Utah,267,79.43,30.52,3,0.86,0.33
418,2021-08-05,USA-49055,49055,Utah,1,0.86,31.62,0,0.0,0.0
419,2021-08-05,USA-49053,49053,Utah,37,46.86,26.39,1,0.57,0.32
420,2021-08-05,USA-49051,49051,Utah,17,13.14,38.55,0,0.0,0.0
421,2021-08-05,USA-49049,49049,Utah,209,198.0,31.12,1,0.86,0.13
422,2021-08-05,USA-49047,49047,Utah,22,12.0,33.58,0,0.14,0.4
423,2021-08-05,USA-49045,49045,Utah,34,18.57,25.7,0,0.14,0.2
424,2021-08-05,USA-49043,49043,Utah,8,7.29,17.29,0,0.0,0.0
425,2021-08-05,USA-49041,49041,Utah,4,2.0,9.25,0,0.0,0.0
426,2021-08-05,USA-49039,49039,Utah,9,8.86,28.63,0,0.14,0.46
427,2021-08-05,USA-49037,49037,Utah,0,0.86,5.6,0,0.0,0.0
428,2021-08-05,USA-49035,49035,Utah,369,316.71,27.29,2,1.43,0.12
429,2021-08-05,USA-49033,49033,Utah,0,0.43,17.26,0,0.0,0.0
430,2021-08-05,USA-49031,49031,Utah,0,0.14,9.66,0,0.0,0.0
431,2021-08-05,USA-49029,49029,Utah,2,2.14,17.67,0,0.0,0.0
432,2021-08-05,USA-49027,49027,Utah,4,3.14,23.83,0,0.14,1.08
433,2021-08-05,USA-49025,49025,Utah,3,0.71,9.06,0,0.14,1.81
434,2021-08-05,USA-49023,49023,Utah,6,4.29,35.66,0,0.0,0.0
435,2021-08-05,USA-49021,49021,Utah,20,20.57,37.51,0,0.0,0.0
436,2021-08-05,USA-49019,49019,Utah,1,2.0,20.5,0,0.0,0.0
437,2021-08-05,USA-49017,49017,Utah,1,1.0,19.8,0,0.0,0.0
438,2021-08-05,USA-49015,49015,Utah,2,0.86,8.56,0,0.0,0.0
439,2021-08-05,USA-49013,49013,Utah,17,8.86,44.42,0,0.0,0.0
440,2021-08-05,USA-49011,49011,Utah,135,93.86,26.4,0,0.0,0.0
441,2021-08-05,USA-49009,49009,Utah,1,0.14,15.04,0,0.0,0.0
442,2021-08-05,USA-49007,49007,Utah,6,4.29,20.94,0,0.14,0.7
443,2021-08-05,USA-49005,49005,Utah,62,33.29,25.95,1,0.14,0.11
444,2021-08-05,USA-49003,49003,Utah,14,13.29,23.71,2,0.29,0.51
445,2021-08-05,USA-49001,49001,Utah,2,1.71,25.55,0,0.0,0.0
446,2021-08-05,USA-48507,48507,Texas,12,5.57,47.06,1,0.14,1.21
447,2021-08-05,USA-48505,48505,Texas,4,1.43,10.08,0,0.0,0.0
448,2021-08-05,USA-48503,48503,Texas,6,4.71,26.18,0,0.0,0.0
449,2021-08-05,USA-48501,48501,Texas,0,0.0,0.0,0,0.0,0.0
450,2021-08-05,USA-48499,48499,Texas,0,17.43,38.27,0,0.0,0.0
451,2021-08-05,USA-48497,48497,Texas,47,26.57,37.97,0,0.0,0.0
452,2021-08-05,USA-48495,48495,Texas,2,2.14,26.75,1,0.14,1.78
453,2021-08-05,USA-48493,48493,Texas,35,33.14,64.9,0,0.14,0.28
454,2021-08-05,USA-48491,48491,Texas,340,411.57,69.69,0,0.29,0.05
455,2021-08-05,USA-48489,48489,Texas,14,12.57,58.86,0,0.0,0.0
456,2021-08-05,USA-48487,48487,Texas,0,1.29,10.07,0,0.0,0.0
457,2021-08-05,USA-48485,48485,Texas,0,33.0,24.96,0,0.29,0.22
458,2021-08-05,USA-48483,48483,Texas,0,0.29,5.65,0,0.0,0.0
459,2021-08-05,USA-48481,48481,Texas,28,23.83,57.35,0,0.0,0.0
460,2021-08-05,USA-48479,48479,Texas,0,0.0,0.0,7,1.0,0.36
461,2021-08-05,USA-48477,48477,Texas,19,12.86,35.83,0,0.29,0.8
462,2021-08-05,USA-48475,48475,Texas,10,5.0,41.67,0,0.0,0.0
463,2021-08-05,USA-48473,48473,Texas,22,17.29,31.29,0,0.0,0.0
464,2021-08-05,USA-48471,48471,Texas,20,36.14,49.53,1,0.14,0.2
465,2021-08-05,USA-48469,48469,Texas,60,55.14,59.88,2,0.57,0.62
466,2021-08-05,USA-48467,48467,Texas,0,23.86,42.16,1,0.29,0.5
467,2021-08-05,USA-48465,48465,Texas,72,30.43,62.07,0,0.0,0.0
468,2021-08-05,USA-48463,48463,Texas,24,21.0,78.53,0,0.0,0.0
469,2021-08-05,USA-48461,48461,Texas,2,1.57,42.97,0,0.14,3.91
470,2021-08-05,USA-48459,48459,Texas,22,18.57,44.48,0,0.0,0.0
471,2021-08-05,USA-48457,48457,Texas,33,18.14,83.72,0,0.14,0.66
472,2021-08-05,USA-48455,48455,Texas,4,6.0,40.95,0,0.0,0.0
473,2021-08-05,USA-48453,48453,Texas,527,402.57,31.6,2,0.86,0.07
474,2021-08-05,USA-48451,48451,Texas,81,93.71,78.62,1,0.14,0.12
475,2021-08-05,USA-48449,48449,Texas,31,16.14,49.29,0,0.0,0.0
476,2021-08-05,USA-48447,48447,Texas,0,0.0,0.0,0,0.0,0.0
477,2021-08-05,USA-48445,48445,Texas,0,1.71,13.9,0,0.0,0.0
478,2021-08-05,USA-48443,48443,Texas,0,0.0,0.0,0,0.0,0.0
479,2021-08-05,USA-48441,48441,Texas,60,48.0,34.77,0,0.43,0.31
480,2021-08-05,USA-48439,48439,Texas,634,679.43,32.32,5,5.29,0.25
481,2021-08-05,USA-48437,48437,Texas,4,0.86,11.59,0,0.0,0.0
482,2021-08-05,USA-48435,48435,Texas,3,1.29,34.05,0,0.0,0.0
483,2021-08-05,USA-48433,48433,Texas,0,0.43,31.75,0,0.0,0.0
484,2021-08-05,USA-48431,48431,Texas,0,0.29,22.13,0,0.0,0.0
485,2021-08-05,USA-48429,48429,Texas,0,1.0,10.68,1,0.14,1.53
486,2021-08-05,USA-48427,48427,Texas,28,25.0,38.68,0,0.0,0.0
487,2021-08-05,USA-48425,48425,Texas,6,5.67,62.08,0,0.0,0.0
488,2021-08-05,USA-48423,48423,Texas,0,166.14,71.38,3,0.57,0.25
489,2021-08-05,USA-48421,48421,Texas,1,0.71,23.64,0,0.0,0.0
490,2021-08-05,USA-48419,48419,Texas,10,6.0,23.74,0,0.33,1.32
491,2021-08-05,USA-48417,48417,Texas,1,1.0,30.63,0,0.0,0.0
492,2021-08-05,USA-48415,48415,Texas,0,4.14,24.8,0,0.0,0.0
493,2021-08-05,USA-48413,48413,Texas,1,1.0,35.8,0,0.0,0.0
494,2021-08-05,USA-48411,48411,Texas,7,2.5,41.29,0,0.0,0.0
495,2021-08-05,USA-48409,48409,Texas,72,10.29,15.41,0,0.0,0.0
496,2021-08-05,USA-48407,48407,Texas,21,14.0,48.51,0,0.0,0.0
497,2021-08-05,USA-48405,48405,Texas,8,4.29,52.03,0,0.0,0.0
498,2021-08-05,USA-48403,48403,Texas,5,23.71,224.95,0,0.0,0.0
499,2021-08-05,USA-48401,48401,Texas,22,20.43,37.55,0,0.0,0.0
500,2021-08-05,USA-48399,48399,Texas,7,3.29,32.01,0,0.14,1.39
501,2021-08-05,USA-48397,48397,Texas,136,66.29,63.18,0,0.0,0.0
502,2021-08-05,USA-48395,48395,Texas,7,5.0,29.28,0,0.0,0.0
503,2021-08-05,USA-48393,48393,Texas,0,0.0,0.0,0,0.0,0.0
504,2021-08-05,USA-48391,48391,Texas,19,6.71,96.64,0,0.0,0.0
505,2021-08-05,USA-48389,48389,Texas,4,12.86,80.48,0,0.0,0.0
506,2021-08-05,USA-48387,48387,Texas,11,5.71,47.53,0,0.0,0.0
507,2021-08-05,USA-48385,48385,Texas,3,2.0,57.94,0,0.0,0.0
508,2021-08-05,USA-48383,48383,Texas,2,2.0,51.96,0,0.0,0.0
509,2021-08-05,USA-48381,48381,Texas,59,56.29,40.87,0,0.0,0.0
510,2021-08-05,USA-48379,48379,Texas,0,4.43,35.39,0,0.14,1.14
511,2021-08-05,USA-48377,48377,Texas,0,0.14,2.13,0,0.0,0.0
512,2021-08-05,USA-48375,48375,Texas,54,41.86,35.65,0,0.29,0.24
513,2021-08-05,USA-48373,48373,Texas,85,33.86,65.93,0,0.57,1.11
514,2021-08-05,USA-48371,48371,Texas,2,0.83,5.27,0,0.0,0.0
515,2021-08-05,USA-48369,48369,Texas,1,0.71,7.44,0,0.0,0.0
516,2021-08-05,USA-48367,48367,Texas,133,62.0,43.39,0,0.29,0.2
517,2021-08-05,USA-48365,48365,Texas,18,11.0,47.43,0,0.14,0.62
518,2021-08-05,USA-48363,48363,Texas,15,7.14,24.47,0,0.14,0.49
519,2021-08-05,USA-48361,48361,Texas,158,39.29,47.11,0,0.14,0.17
520,2021-08-05,USA-48359,48359,Texas,0,0.43,20.29,0,0.0,0.0
521,2021-08-05,USA-48357,48357,Texas,0,0.86,8.71,0,0.0,0.0
522,2021-08-05,USA-48355,48355,Texas,387,290.86,80.28,2,1.43,0.39
523,2021-08-05,USA-48353,48353,Texas,35,5.0,33.98,0,0.14,0.97
524,2021-08-05,USA-48351,48351,Texas,5,4.43,32.58,0,0.0,0.0
525,2021-08-05,USA-48349,48349,Texas,33,26.43,52.74,0,0.0,0.0
526,2021-08-05,USA-48347,48347,Texas,19,18.57,28.48,0,0.0,0.0
527,2021-08-05,USA-48345,48345,Texas,0,0.17,13.89,0,0.0,0.0
528,2021-08-05,USA-48343,48343,Texas,6,6.14,49.59,1,0.14,1.15
529,2021-08-05,USA-48341,48341,Texas,11,5.43,25.92,0,0.14,0.68
530,2021-08-05,USA-48339,48339,Texas,517,326.0,53.67,0,0.86,0.14
531,2021-08-05,USA-48337,48337,Texas,7,5.71,28.83,0,0.14,0.72
532,2021-08-05,USA-48335,48335,Texas,23,3.29,38.45,0,0.0,0.0
533,2021-08-05,USA-48333,48333,Texas,1,1.29,26.38,0,0.0,0.0
534,2021-08-05,USA-48331,48331,Texas,17,15.43,62.15,0,0.0,0.0
535,2021-08-05,USA-48329,48329,Texas,71,84.29,47.66,0,0.14,0.08
536,2021-08-05,USA-48327,48327,Texas,2,2.29,106.91,0,0.0,0.0
537,2021-08-05,USA-48325,48325,Texas,42,24.57,47.63,0,0.14,0.28
538,2021-08-05,USA-48311,48311,Texas,0,0.14,19.23,0,0.0,0.0
539,2021-08-05,USA-48309,48309,Texas,0,88.43,34.46,0,0.29,0.11
540,2021-08-05,USA-48307,48307,Texas,0,1.29,16.1,0,0.0,0.0
541,2021-08-05,USA-48323,48323,Texas,34,23.57,40.14,0,0.14,0.24
542,2021-08-05,USA-48321,48321,Texas,16,13.71,37.43,0,0.0,0.0
543,2021-08-05,USA-48319,48319,Texas,2,0.43,10.03,0,0.0,0.0
544,2021-08-05,USA-48317,48317,Texas,4,1.43,24.75,0,0.0,0.0
545,2021-08-05,USA-48315,48315,Texas,3,3.29,33.34,0,0.0,0.0
546,2021-08-05,USA-48313,48313,Texas,2,5.0,35.0,0,0.0,0.0
547,2021-08-05,USA-48305,48305,Texas,0,0.43,7.2,0,0.14,2.4
548,2021-08-05,USA-48303,48303,Texas,161,141.43,45.54,0,0.57,0.18
549,2021-08-05,USA-48301,48301,Texas,0,0.0,0.0,0,0.0,0.0
550,2021-08-05,USA-48299,48299,Texas,7,10.14,46.54,0,0.0,0.0
551,2021-08-05,USA-48297,48297,Texas,0,5.29,43.3,0,0.14,1.17
552,2021-08-05,USA-48295,48295,Texas,1,0.43,13.26,0,0.0,0.0
553,2021-08-05,USA-48293,48293,Texas,6,5.57,23.77,0,0.14,0.61
554,2021-08-05,USA-48291,48291,Texas,48,39.0,44.21,2,0.57,0.65
555,2021-08-05,USA-48289,48289,Texas,4,5.57,32.01,0,0.14,0.82
556,2021-08-05,USA-48287,48287,Texas,9,6.71,38.95,0,0.0,0.0
557,2021-08-05,USA-48285,48285,Texas,5,5.43,26.94,0,0.14,0.71
558,2021-08-05,USA-48281,48281,Texas,15,14.0,65.34,0,0.0,0.0
559,2021-08-05,USA-48279,48279,Texas,7,4.43,34.35,0,0.0,0.0
560,2021-08-05,USA-48277,48277,Texas,0,17.86,35.82,2,0.29,0.57
561,2021-08-05,USA-48283,48283,Texas,-1,1.17,15.51,0,0.0,0.0
562,2021-08-05,USA-48275,48275,Texas,0,0.0,0.0,0,0.0,0.0
563,2021-08-05,USA-48273,48273,Texas,44,24.0,78.23,1,0.14,0.47
564,2021-08-05,USA-48271,48271,Texas,1,0.29,7.79,0,0.0,0.0
565,2021-08-05,USA-48269,48269,Texas,0,0.0,0.0,0,0.0,0.0
566,2021-08-05,USA-48267,48267,Texas,0,1.86,42.82,0,0.0,0.0
567,2021-08-05,USA-48265,48265,Texas,17,13.86,26.34,0,0.0,0.0
568,2021-08-05,USA-48263,48263,Texas,0,0.57,74.99,0,0.0,0.0
569,2021-08-05,USA-48261,48261,Texas,0,0.14,35.36,0,0.0,0.0
570,2021-08-05,USA-48259,48259,Texas,23,15.57,32.83,0,0.14,0.3
571,2021-08-05,USA-48257,48257,Texas,106,65.86,48.37,3,0.71,0.52
572,2021-08-05,USA-48255,48255,Texas,24,14.57,93.4,0,0.0,0.0
573,2021-08-05,USA-48253,48253,Texas,15,6.33,31.54,0,0.0,0.0
574,2021-08-05,USA-48251,48251,Texas,135,68.86,39.16,1,0.43,0.24
575,2021-08-05,USA-48249,48249,Texas,41,32.14,79.4,0,0.29,0.71
576,2021-08-05,USA-48247,48247,Texas,2,0.57,10.99,0,0.0,0.0
577,2021-08-05,USA-48245,48245,Texas,189,112.71,44.81,1,0.29,0.11
578,2021-08-05,USA-48243,48243,Texas,0,0.0,0.0,0,0.0,0.0
579,2021-08-05,USA-48241,48241,Texas,46,23.43,65.94,0,0.14,0.4
580,2021-08-05,USA-48239,48239,Texas,7,4.14,28.07,0,0.0,0.0
581,2021-08-05,USA-48237,48237,Texas,3,2.29,25.58,0,0.0,0.0
582,2021-08-05,USA-48235,48235,Texas,0,0.29,18.6,0,0.0,0.0
583,2021-08-05,USA-48233,48233,Texas,5,6.57,31.39,0,0.0,0.0
584,2021-08-05,USA-48231,48231,Texas,39,37.86,38.4,0,0.29,0.29
585,2021-08-05,USA-48229,48229,Texas,0,0.57,11.7,0,0.0,0.0
586,2021-08-05,USA-48227,48227,Texas,21,7.43,20.26,0,0.0,0.0
587,2021-08-05,USA-48225,48225,Texas,6,6.71,29.23,0,0.0,0.0
588,2021-08-05,USA-48223,48223,Texas,11,14.57,39.29,0,0.0,0.0
589,2021-08-05,USA-48221,48221,Texas,47,15.0,24.33,0,0.29,0.46
590,2021-08-05,USA-48219,48219,Texas,14,7.0,30.41,1,0.29,1.24
591,2021-08-05,USA-48217,48217,Texas,18,11.29,30.79,0,0.0,0.0
592,2021-08-05,USA-48215,48215,Texas,390,295.14,33.97,3,1.86,0.21
593,2021-08-05,USA-48213,48213,Texas,0,33.0,39.89,1,0.57,0.69
594,2021-08-05,USA-48211,48211,Texas,0,0.43,11.22,0,0.0,0.0
595,2021-08-05,USA-48209,48209,Texas,91,160.43,69.69,1,1.0,0.43
596,2021-08-05,USA-48207,48207,Texas,0,0.0,0.0,0,0.0,0.0
597,2021-08-05,USA-48205,48205,Texas,1,0.67,11.96,0,0.0,0.0
598,2021-08-05,USA-48203,48203,Texas,26,24.86,37.35,0,0.0,0.0
599,2021-08-05,USA-48201,48201,Texas,3722,1737.14,36.86,3,5.14,0.11
600,2021-08-05,USA-48199,48199,Texas,71,39.71,68.95,1,0.29,0.5
601,2021-08-05,USA-48197,48197,Texas,0,0.43,10.9,0,0.0,0.0
602,2021-08-05,USA-48195,48195,Texas,2,0.57,10.58,0,0.0,0.0
603,2021-08-05,USA-48193,48193,Texas,10,5.29,62.47,0,0.0,0.0
604,2021-08-05,USA-48191,48191,Texas,0,0.0,0.0,0,0.0,0.0
605,2021-08-05,USA-48189,48189,Texas,0,9.86,29.51,0,0.0,0.0
606,2021-08-05,USA-48187,48187,Texas,109,85.43,51.2,1,0.43,0.26
607,2021-08-05,USA-48185,48185,Texas,23,14.14,48.97,0,0.0,0.0
608,2021-08-05,USA-48183,48183,Texas,0,51.0,41.15,1,0.29,0.23
609,2021-08-05,USA-48181,48181,Texas,41,47.43,34.82,1,0.43,0.31
610,2021-08-05,USA-48179,48179,Texas,4,2.43,11.1,0,0.0,0.0
611,2021-08-05,USA-48177,48177,Texas,12,8.57,41.14,0,0.0,0.0
612,2021-08-05,USA-48175,48175,Texas,0,1.43,18.65,0,0.0,0.0
613,2021-08-05,USA-48173,48173,Texas,1,0.14,10.14,0,0.0,0.0
614,2021-08-05,USA-48171,48171,Texas,18,7.14,26.47,0,0.0,0.0
615,2021-08-05,USA-48169,48169,Texas,3,1.14,18.35,0,0.0,0.0
616,2021-08-05,USA-48167,48167,Texas,308,277.57,81.13,2,0.86,0.25
617,2021-08-05,USA-48165,48165,Texas,0,3.0,13.96,0,0.0,0.0
618,2021-08-05,USA-48163,48163,Texas,10,8.71,42.91,0,0.14,0.7
619,2021-08-05,USA-48161,48161,Texas,4,4.57,23.19,0,0.0,0.0
620,2021-08-05,USA-48159,48159,Texas,10,3.86,35.96,0,0.0,0.0
621,2021-08-05,USA-48157,48157,Texas,528,335.71,41.36,0,0.71,0.09
622,2021-08-05,USA-48155,48155,Texas,0,1.0,86.58,0,0.0,0.0
623,2021-08-05,USA-48153,48153,Texas,11,4.43,77.53,0,0.0,0.0
624,2021-08-05,USA-48151,48151,Texas,9,1.29,33.57,0,0.0,0.0
625,2021-08-05,USA-48149,48149,Texas,6,14.71,58.05,0,0.14,0.56
626,2021-08-05,USA-48147,48147,Texas,11,10.57,29.77,0,0.0,0.0
627,2021-08-05,USA-48145,48145,Texas,6,4.29,24.78,0,0.0,0.0
628,2021-08-05,USA-48143,48143,Texas,39,22.0,51.52,1,0.14,0.33
629,2021-08-05,USA-48139,48139,Texas,154,79.29,42.9,0,0.0,0.0
630,2021-08-05,USA-48141,48141,Texas,151,106.57,12.7,1,0.71,0.09
631,2021-08-05,USA-48137,48137,Texas,1,0.29,14.79,0,0.0,0.0
632,2021-08-05,USA-48135,48135,Texas,143,73.14,44.0,0,1.0,0.6
633,2021-08-05,USA-48133,48133,Texas,15,6.86,37.35,0,0.0,0.0
634,2021-08-05,USA-48131,48131,Texas,10,5.83,52.28,0,0.0,0.0
635,2021-08-05,USA-48129,48129,Texas,0,0.57,17.43,0,0.0,0.0
636,2021-08-05,USA-48127,48127,Texas,10,19.14,189.08,0,0.14,1.41
637,2021-08-05,USA-48125,48125,Texas,-1,0.6,27.14,0,0.0,0.0
638,2021-08-05,USA-48123,48123,Texas,1,4.0,19.84,0,0.0,0.0
639,2021-08-05,USA-48121,48121,Texas,167,133.86,15.09,1,0.43,0.05
640,2021-08-05,USA-48119,48119,Texas,1,1.71,32.16,0,0.0,0.0
641,2021-08-05,USA-48117,48117,Texas,13,4.86,26.19,0,0.0,0.0
642,2021-08-05,USA-48115,48115,Texas,0,1.43,11.22,0,0.14,1.12
